frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
3108, 103.567, 0.98677, 1, 0.0102608, 0.144897, -0.989394, -0.349691, 0.116105, -0.929643, 0.0340904, 0.399751, -0.91599, -0.323961, 0.329678, -0.88677
3109, 103.6, 0.986684, 1, 0.0430015, 0.161841, -0.985879, -0.329957, 0.105414, -0.938092, 0.0626655, 0.421693, -0.904571, -0.305429, 0.327, -0.894307
3110, 103.633, 0.986667, 1, 0.0378024, 0.161251, -0.986189, -0.330718, 0.104525, -0.937923, 0.0572468, 0.421625, -0.904962, -0.306399, 0.326769, -0.894059
3111, 103.667, 0.985873, 1, 0.0106417, 0.153038, -0.988163, -0.344141, 0.111228, -0.932306, 0.0335102, 0.40979, -0.911564, -0.318099, 0.32845, -0.889344
3112, 103.7, 0.985273, 1, -0.00133707, 0.155769, -0.987793, -0.353694, 0.122595, -0.927292, 0.0213686, 0.412343, -0.910778, -0.328758, 0.338287, -0.881748
3113, 103.733, 0.985228, 1, 0.00719464, 0.160209, -0.987057, -0.360399, 0.111399, -0.926123, 0.0273522, 0.418458, -0.907824, -0.336518, 0.32797, -0.882718
3114, 103.767, 0.986245, 1, -0.0274448, 0.148376, -0.98855, -0.336711, 0.105533, -0.935676, -0.00359087, 0.402545, -0.915393, -0.309729, 0.324526, -0.893729
3115, 103.8, 0.987299, 1, -0.0359214, 0.156114, -0.987086, -0.348489, 0.0956871, -0.932416, -0.0154188, 0.410781, -0.911604, -0.32328, 0.314915, -0.892367
3116, 103.833, 0.985611, 1, -0.0329389, 0.1589, -0.986745, -0.351409, 0.110138, -0.929721, -0.0125093, 0.411869, -0.911157, -0.327347, 0.326209, -0.88681
3117, 103.867, 0.986463, 1, -0.0310432, 0.149136, -0.988329, -0.353329, 0.110175, -0.928989, -0.0097283, 0.401546, -0.915787, -0.329313, 0.324565, -0.886685
3118, 103.9, 0.986435, 1, -0.0187995, 0.160516, -0.986854, -0.367885, 0.117485, -0.922419, 0.00244726, 0.411104, -0.911585, -0.343682, 0.326946, -0.880335
3119, 103.933, 0.986275, 1, -0.00275282, 0.168055, -0.985774, -0.36288, 0.121422, -0.923891, 0.0200125, 0.420418, -0.90711, -0.336826, 0.332846, -0.880773
3120, 103.967, 0.985111, 1, -0.0295393, 0.170423, -0.984928, -0.356592, 0.114513, -0.927216, -0.00983536, 0.422677, -0.906227, -0.332634, 0.329335, -0.883682
3121, 104, 0.986471, 1, -0.0572849, 0.166465, -0.984382, -0.340658, 0.117952, -0.932759, -0.0376818, 0.414513, -0.909263, -0.317453, 0.333373, -0.887742
3122, 104.033, 0.986494, 1, -0.0588858, 0.167346, -0.984138, -0.338351, 0.117402, -0.933668, -0.0399317, 0.41466, -0.9091, -0.315657, 0.332823, -0.888588
3123, 104.067, 0.985826, 1, -0.0468937, 0.161503, -0.985757, -0.351749, 0.123664, -0.92789, -0.0262176, 0.412756, -0.910464, -0.328522, 0.338571, -0.881727
3124, 104.1, 0.986239, 1, -0.0802665, 0.158041, -0.984165, -0.34203, 0.115053, -0.932619, -0.0592362, 0.408361, -0.910897, -0.317975, 0.334046, -0.887302
3125, 104.133, 0.986653, 1, -0.056537, 0.155152, -0.986271, -0.337872, 0.115897, -0.934029, -0.0347361, 0.412504, -0.910293, -0.313289, 0.339883, -0.886752
3126, 104.167, 0.986781, 1, -0.0302205, 0.158711, -0.986862, -0.35704, 0.127741, -0.925313, -0.00843993, 0.411506, -0.911368, -0.333308, 0.341001, -0.87899
3127, 104.2, 0.985825, 1, -0.0181905, 0.169448, -0.985371, -0.343605, 0.138465, -0.928851, 0.00329431, 0.422948, -0.906148, -0.320101, 0.35434, -0.878623
3128, 104.233, 0.985408, 1, -0.0303896, 0.157305, -0.987082, -0.345894, 0.12674, -0.929675, -0.00924568, 0.411822, -0.911218, -0.322771, 0.343942, -0.881773
3129, 104.267, 0.986949, 1, -0.0326623, 0.164121, -0.985899, -0.356235, 0.130888, -0.925184, -0.0103334, 0.418242, -0.908277, -0.331848, 0.346352, -0.877449
3130, 104.3, 0.985565, 1, 0.0209277, 0.153419, -0.98794, -0.345213, 0.128902, -0.92963, 0.042514, 0.410638, -0.910807, -0.322013, 0.344806, -0.881712
3131, 104.333, 0.984946, 1, -0.0378928, 0.17497, -0.983844, -0.333077, 0.12656, -0.934367, -0.0183024, 0.422535, -0.906162, -0.309918, 0.341743, -0.887222
3132, 104.367, 0.986376, 1, -0.0461619, 0.170867, -0.984212, -0.336594, 0.101609, -0.936152, -0.0273194, 0.415426, -0.909217, -0.312218, 0.314806, -0.896336
3133, 104.4, 0.987108, 1, 0.00684709, 0.161971, -0.986772, -0.370948, 0.123789, -0.920366, 0.0268894, 0.41003, -0.911676, -0.348453, 0.329044, -0.877673
3134, 104.433, 0.986961, 1, 0.0178038, 0.155162, -0.987729, -0.351683, 0.120082, -0.928385, 0.0397632, 0.40489, -0.9135, -0.32738, 0.329385, -0.885623
3135, 104.467, 0.986414, 1, -0.0449322, 0.155251, -0.986853, -0.351585, 0.112491, -0.929373, -0.0219444, 0.398451, -0.916927, -0.325728, 0.320103, -0.889626
3136, 104.5, 0.986928, 1, -0.0337772, 0.155182, -0.987308, -0.357621, 0.114709, -0.926795, -0.0140733, 0.40085, -0.916035, -0.335224, 0.322881, -0.885084
3137, 104.533, 0.985414, 1, -0.0697767, 0.157717, -0.985016, -0.359322, 0.115473, -0.926042, -0.0509145, 0.403948, -0.913364, -0.337586, 0.326577, -0.882827
3138, 104.567, 0.985185, 1, -0.0519545, 0.172541, -0.983631, -0.366546, 0.1284, -0.921497, -0.0342629, 0.420513, -0.906639, -0.345894, 0.338922, -0.874923
3139, 104.6, 0.986416, 1, -0.0463848, 0.161212, -0.985829, -0.347313, 0.12284, -0.929669, -0.0272071, 0.413931, -0.909901, -0.325573, 0.34053, -0.882067
3140, 104.633, 0.985496, 1, -0.0559214, 0.152345, -0.986744, -0.35776, 0.114814, -0.926728, -0.0343828, 0.404156, -0.914044, -0.333828, 0.330115, -0.88294
3141, 104.667, 0.985545, 1, -0.0620718, 0.159994, -0.985164, -0.351725, 0.114697, -0.92905, -0.0444013, 0.412851, -0.909716, -0.33084, 0.333276, -0.882877
3142, 104.7, 0.986353, 1, -0.0672741, 0.15869, -0.985034, -0.340296, 0.120816, -0.932525, -0.0468498, 0.414484, -0.90885, -0.317306, 0.344108, -0.883689
3143, 104.733, 0.985946, 1, -0.065338, 0.150586, -0.986435, -0.34221, 0.128118, -0.930848, -0.0441994, 0.406716, -0.912485, -0.319986, 0.350591, -0.880167
3144, 104.767, 0.986321, 1, -0.065732, 0.142574, -0.987599, -0.345374, 0.123237, -0.930338, -0.0454161, 0.400062, -0.915362, -0.324266, 0.346606, -0.880179
3145, 104.8, 0.986321, 1, -0.0753151, 0.139872, -0.987301, -0.335833, 0.121159, -0.934097, -0.0548613, 0.392454, -0.918134, -0.314592, 0.342283, -0.885367
3146, 104.833, 0.98596, 1, -0.0329251, 0.154045, -0.987515, -0.359911, 0.123339, -0.924798, -0.0126694, 0.407743, -0.913009, -0.337951, 0.338673, -0.878117
3147, 104.867, 0.986498, 1, -0.051949, 0.150562, -0.987235, -0.35667, 0.127547, -0.925483, -0.0313147, 0.39941, -0.916238, -0.335026, 0.339772, -0.878813
3148, 104.9, 0.986042, 1, -0.0737714, 0.142866, -0.986989, -0.310125, 0.097316, -0.945702, -0.0556964, 0.395665, -0.916704, -0.28865, 0.324067, -0.900923
3149, 104.933, 0.985343, 1, -0.0521578, 0.164904, -0.98493, -0.360171, 0.127246, -0.924167, -0.032255, 0.417075, -0.908299, -0.337964, 0.342822, -0.876501
3150, 104.967, 0.985627, 1, -0.0450187, 0.168632, -0.98465, -0.365158, 0.120966, -0.923053, -0.0269632, 0.427083, -0.903811, -0.343809, 0.341536, -0.874728
3151, 105, 0.9853, 1, -0.0490409, 0.160676, -0.985788, -0.341889, 0.119858, -0.932066, -0.0308443, 0.422514, -0.905831, -0.320824, 0.34762, -0.881041
3152, 105.033, 0.985132, 1, -0.033831, 0.156951, -0.987027, -0.352216, 0.117436, -0.928522, -0.0154828, 0.420835, -0.907005, -0.331163, 0.344071, -0.878605
3153, 105.067, 0.984771, 1, 0.0290569, 0.177431, -0.983704, -0.365489, 0.122775, -0.922683, 0.0463537, 0.446403, -0.89363, -0.344097, 0.349251, -0.871562
3154, 105.1, 0.985437, 1, 0.00656472, 0.165266, -0.986227, -0.364747, 0.120085, -0.92333, 0.0261311, 0.430336, -0.902291, -0.34208, 0.343599, -0.874598
3155, 105.133, 0.986475, 1, -0.0411755, 0.15471, -0.987102, -0.365785, 0.11384, -0.923711, -0.0222668, 0.415305, -0.90941, -0.344221, 0.335651, -0.876841
3156, 105.167, 0.985202, 1, -0.0434874, 0.160063, -0.986148, -0.335397, 0.116628, -0.93483, -0.0243405, 0.413921, -0.909987, -0.313205, 0.337856, -0.887556
3157, 105.2, 0.98554, 1, -0.0483744, 0.162414, -0.985536, -0.32998, 0.12896, -0.935138, -0.0305603, 0.419845, -0.907081, -0.309964, 0.354458, -0.882203
3158, 105.233, 0.98561, 1, -0.0391777, 0.158879, -0.986521, -0.335733, 0.120149, -0.934263, -0.01971, 0.412447, -0.910768, -0.313729, 0.340845, -0.886227
3159, 105.267, 0.985558, 1, -0.0377377, 0.167446, -0.985159, -0.345383, 0.126645, -0.929877, -0.0179455, 0.418207, -0.908175, -0.322924, 0.342861, -0.882137
3160, 105.3, 0.985319, 1, -0.0331044, 0.161283, -0.986353, -0.343439, 0.121948, -0.931224, -0.0135628, 0.415513, -0.909486, -0.321341, 0.3415, -0.883243
3161, 105.333, 0.985143, 1, -0.041805, 0.173732, -0.983905, -0.341881, 0.123922, -0.931537, -0.0240623, 0.432393, -0.901364, -0.320662, 0.349599, -0.880316
3162, 105.367, 0.986234, 1, -0.0506959, 0.162456, -0.985413, -0.340821, 0.12241, -0.932125, -0.0330585, 0.416134, -0.908702, -0.320488, 0.343082, -0.88294
3163, 105.4, 0.986833, 1, -0.063713, 0.158329, -0.985329, -0.351722, 0.117535, -0.928696, -0.0438437, 0.409889, -0.911081, -0.329227, 0.33523, -0.88274
3164, 105.433, 0.985859, 1, -0.0434523, 0.159423, -0.986254, -0.349895, 0.125845, -0.928298, -0.0221582, 0.408773, -0.912367, -0.326602, 0.339575, -0.882054
3165, 105.467, 0.986001, 1, -0.0516022, 0.159383, -0.985867, -0.359577, 0.117934, -0.925633, -0.0294358, 0.407872, -0.912565, -0.334873, 0.330455, -0.882417
3166, 105.5, 0.985989, 1, -0.0279903, 0.157483, -0.987125, -0.347656, 0.117574, -0.930221, -0.00457734, 0.407072, -0.913385, -0.321742, 0.331417, -0.88693
3167, 105.533, 0.986848, 1, -0.0450145, 0.171254, -0.984198, -0.351231, 0.118263, -0.92879, -0.0269994, 0.418473, -0.907828, -0.32948, 0.331354, -0.884108
3168, 105.567, 0.985964, 1, -0.0413136, 0.154224, -0.987172, -0.349819, 0.117667, -0.929398, -0.0218464, 0.402311, -0.915243, -0.32808, 0.330531, -0.884936
3169, 105.6, 0.985959, 1, -0.0353962, 0.160039, -0.986476, -0.378739, 0.128982, -0.916471, -0.0167729, 0.409324, -0.912235, -0.358589, 0.337515, -0.870343
3170, 105.633, 0.985372, 1, -0.0263762, 0.163579, -0.986178, -0.349767, 0.121399, -0.928938, -0.00709076, 0.414332, -0.910098, -0.327626, 0.335803, -0.883118
3171, 105.667, 0.986485, 1, -0.0172473, 0.170088, -0.985278, -0.362638, 0.128568, -0.923019, 0.00211451, 0.41927, -0.907859, -0.340595, 0.338655, -0.877102
3172, 105.7, 0.985608, 1, 0.0431315, 0.163992, -0.985518, -0.352855, 0.118728, -0.928115, 0.0627605, 0.419175, -0.905734, -0.329822, 0.33235, -0.883607
3173, 105.733, 0.98601, 1, -0.00724416, 0.166459, -0.986022, -0.351086, 0.125944, -0.927834, 0.0133301, 0.414195, -0.91009, -0.327808, 0.335782, -0.883059
3174, 105.767, 0.98517, 1, -0.0260598, 0.162331, -0.986392, -0.338868, 0.119102, -0.933265, -0.00709389, 0.408613, -0.91268, -0.316871, 0.331101, -0.8888
3175, 105.8, 0.985067, 1, -0.00261898, 0.172233, -0.985053, -0.346906, 0.118711, -0.930357, 0.0154177, 0.422484, -0.906239, -0.324898, 0.332245, -0.885468
3176, 105.833, 0.984882, 1, 0.0226078, 0.170009, -0.985183, -0.348582, 0.120343, -0.92952, 0.0419567, 0.422426, -0.905426, -0.325492, 0.333538, -0.884764
3177, 105.867, 0.985972, 1, -0.00912766, 0.168548, -0.985651, -0.364961, 0.110536, -0.924438, 0.0103691, 0.417383, -0.908671, -0.341304, 0.320262, -0.88371
3178, 105.9, 0.985386, 1, -0.0386197, 0.167787, -0.985067, -0.367588, 0.119592, -0.922267, -0.0196368, 0.419345, -0.907614, -0.345425, 0.333141, -0.877325
3179, 105.933, 0.985803, 1, 0.0167133, 0.172574, -0.984855, -0.365592, 0.125256, -0.922309, 0.0379824, 0.428507, -0.90274, -0.341116, 0.339588, -0.876539
3180, 105.967, 0.986098, 1, -0.0418814, 0.156228, -0.986833, -0.353166, 0.128041, -0.926757, -0.0216995, 0.4114, -0.911197, -0.331472, 0.346522, -0.877524
3181, 106, 0.986581, 1, -0.0530326, 0.157738, -0.986056, -0.3549, 0.125468, -0.926447, -0.0327792, 0.420556, -0.906674, -0.332793, 0.352027, -0.874829
3182, 106.033, 0.986275, 1, -0.0313791, 0.145447, -0.988868, -0.360272, 0.116119, -0.925592, -0.0116987, 0.415744, -0.909406, -0.338958, 0.347095, -0.874433
3183, 106.067, 0.982294, 1, -0.0672861, 0.165933, -0.983839, -0.342393, 0.128491, -0.93073, -0.0486423, 0.380721, -0.92341, -0.321337, 0.31233, -0.893976
3184, 106.1, 0.979095, 1, -0.0449272, 0.177702, -0.983058, -0.320748, 0.129112, -0.938323, -0.0288203, 0.390632, -0.920096, -0.300979, 0.313214, -0.900727
3185, 106.133, 0.973438, 1, -0.0245375, 0.173689, -0.984495, -0.317957, 0.129273, -0.939251, -0.00629944, 0.378219, -0.925695, -0.296367, 0.303592, -0.905538
3186, 106.167, 0.965736, 1, -0.0707367, 0.163064, -0.984076, -0.315732, 0.141772, -0.938197, -0.0490735, 0.34965, -0.935594, -0.292972, 0.301789, -0.907243
3187, 106.2, 0.965246, 1, -0.0632187, 0.179067, -0.981804, -0.332185, 0.155886, -0.930243, -0.0419707, 0.353303, -0.934567, -0.309863, 0.301382, -0.901751
3188, 106.233, 0.96332, 1, -0.0569182, 0.187066, -0.980697, -0.332196, 0.157797, -0.929917, -0.0333389, 0.358856, -0.932797, -0.307112, 0.300835, -0.902874
3189, 106.267, 0.966291, 1, 0.0426456, 0.205071, -0.977818, -0.330391, 0.161017, -0.930008, 0.0642746, 0.378036, -0.923557, -0.305741, 0.300115, -0.903578
3190, 106.3, 0.9641, 1, 0.00984641, 0.211275, -0.977377, -0.322024, 0.163721, -0.932468, 0.0319653, 0.373886, -0.926924, -0.29683, 0.296832, -0.907625
3191, 106.333, 0.965432, 1, -0.0230304, 0.196173, -0.980299, -0.318148, 0.171656, -0.932371, 0.00079045, 0.353854, -0.935301, -0.293279, 0.301648, -0.907191
3192, 106.367, 0.967774, 1, -0.0433094, 0.192884, -0.980265, -0.332745, 0.176009, -0.926446, -0.0200102, 0.342948, -0.939141, -0.30927, 0.298575, -0.902887
3193, 106.4, 0.970952, 1, -0.0168503, 0.211645, -0.977201, -0.316788, 0.175577, -0.932104, 0.000773941, 0.360459, -0.932775, -0.297126, 0.298051, -0.907128
3194, 106.433, 0.970957, 1, -0.0419287, 0.196747, -0.979557, -0.319569, 0.166118, -0.932888, -0.0253787, 0.347139, -0.93747, -0.30139, 0.291015, -0.908006
3195, 106.467, 0.982001, 1, 0.00168226, 0.203614, -0.97905, -0.30012, 0.146839, -0.942532, 0.0160267, 0.397393, -0.917508, -0.282051, 0.315802, -0.905934
3196, 106.5, 0.983335, 1, 0.0142795, 0.201871, -0.979308, -0.340575, 0.162744, -0.926025, 0.0209527, 0.395828, -0.918086, -0.331963, 0.327916, -0.884462
3197, 106.533, 0.98448, 1, -0.0533101, 0.185087, -0.981275, -0.266007, 0.185372, -0.945979, -0.0573017, 0.373577, -0.925828, -0.269947, 0.357568, -0.894021
3198, 106.567, 0.98576, 1, -0.0886724, 0.17025, -0.981403, -0.432677, 0.219585, -0.874399, -0.0969991, 0.34681, -0.932906, -0.442182, 0.363782, -0.81984
3199, 106.6, 0.987567, 1, -0.00119406, 0.238623, -0.971112, -0.32653, 0.207152, -0.922207, -0.0127786, 0.408114, -0.912842, -0.336816, 0.358755, -0.870546
3200, 106.633, 0.985808, 1, 0.0406655, 0.237863, -0.970447, -0.248389, 0.318962, -0.91464, 0.0128968, 0.407119, -0.913284, -0.276351, 0.470007, -0.838286
3201, 106.667, 0.986145, 1, 0.0314251, 0.234415, -0.971629, -0.234674, 0.258577, -0.937052, 0.000863576, 0.407829, -0.913058, -0.264238, 0.422114, -0.867178
3202, 106.7, 0.987555, 1, 0.00771676, 0.224602, -0.97442, -0.246093, 0.233929, -0.940593, -0.0306348, 0.421795, -0.906174, -0.282827, 0.422893, -0.860913
3203, 106.733, 0.987291, 1, -0.0339472, 0.0576074, -0.997762, -0.203387, 0.13323, -0.969992, -0.0914633, 0.28033, -0.955536, -0.257821, 0.348051, -0.901326
3204, 106.767, 0.985307, 1, -0.02179, 0.00673749, -0.99974, -0.295457, 0.107228, -0.949319, -0.0948278, 0.246069, -0.964602, -0.360695, 0.335298, -0.87033
3205, 106.8, 0.98602, 1, -0.0182691, -0.00442146, -0.999823, -0.296538, 0.107358, -0.948968, -0.0933058, 0.245412, -0.964918, -0.362873, 0.34525, -0.86552
3206, 106.833, 0.985847, 1, 0.00682183, 0.0060556, -0.999958, -0.268666, 0.136877, -0.953458, -0.0742489, 0.262288, -0.962129, -0.338808, 0.383145, -0.859307
3207, 106.867, 0.982467, 1, -0.0310736, 0.0981774, -0.994684, -0.197867, 0.177078, -0.964102, -0.105259, 0.281178, -0.953865, -0.26544, 0.357896, -0.895239
3208, 106.9, 0.978837, 1, 0.154016, 0.301196, -0.941042, -0.210143, 0.405377, -0.889668, 0.0923179, 0.470169, -0.877735, -0.260926, 0.574634, -0.775702
3209, 106.933, 0.968664, 1, 0.0664686, 0.303109, -0.950635, -0.286773, 0.389872, -0.875078, -0.00315943, 0.564223, -0.825616, -0.342705, 0.634876, -0.692449
3210, 106.967, 0.93752, 1, 0.0327144, 0.256455, -0.966002, -0.284097, 0.324742, -0.902126, -0.0369968, 0.587757, -0.808191, -0.342299, 0.635958, -0.691657
3211, 107, 0.946669, 1, 0.0230703, 0.255049, -0.966653, -0.25902, 0.320598, -0.911112, -0.0344057, 0.582912, -0.811807, -0.307035, 0.632609, -0.71101
3212, 107.033, 0.969026, 1, 0.105663, 0.209181, -0.972152, -0.290948, 0.220376, -0.931012, 0.0822782, 0.500414, -0.861868, -0.311451, 0.5139, -0.799315
3213, 107.067, 0.979841, 1, 0.0671168, 0.216876, -0.973889, -0.222357, 0.221818, -0.949397, 0.0494488, 0.461728, -0.885642, -0.238463, 0.472928, -0.848219
3214, 107.1, 0.985, 1, 0.0626568, 0.186116, -0.980528, -0.195548, 0.200283, -0.960025, 0.0413097, 0.475449, -0.878773, -0.214863, 0.494074, -0.842452
3215, 107.133, 0.990151, 1, 0.0952804, 0.169454, -0.980921, -0.177894, 0.184957, -0.966512, 0.0590764, 0.451783, -0.89017, -0.211789, 0.473407, -0.855004
3216, 107.167, 0.990382, 1, 0.0972857, 0.177166, -0.979361, -0.194446, 0.192889, -0.961761, 0.0592667, 0.433942, -0.898989, -0.229884, 0.456373, -0.85958
3217, 107.2, 0.989978, 1, 0.0700878, 0.180903, -0.981, -0.240748, 0.181365, -0.953492, 0.0344776, 0.427956, -0.903142, -0.274149, 0.435147, -0.857607
3218, 107.233, 0.988698, 1, 0.0900422, 0.174769, -0.980484, -0.25093, 0.184812, -0.950199, 0.0672239, 0.397578, -0.915102, -0.271454, 0.416125, -0.867844
3219, 107.267, 0.987306, 1, 0.0290483, 0.169599, -0.985085, -0.220837, 0.170494, -0.960293, 0.0150566, 0.450331, -0.892735, -0.233683, 0.455995, -0.858755
3220, 107.3, 0.986521, 1, 0.0158653, 0.172323, -0.984913, -0.249138, 0.163075, -0.95464, 0.00837491, 0.450496, -0.892739, -0.256122, 0.446545, -0.857321
3221, 107.333, 0.98766, 1, 0.0277171, 0.16732, -0.985513, -0.23079, 0.169751, -0.958082, 0.0304353, 0.438064, -0.898429, -0.227311, 0.446325, -0.865519
3222, 107.367, 0.98802, 1, 0.0645055, 0.165151, -0.984157, -0.188672, 0.163197, -0.968385, 0.0672767, 0.433482, -0.898647, -0.185464, 0.440899, -0.878186
3223, 107.4, 0.987579, 1, 0.0601776, 0.143724, -0.987786, -0.222894, 0.166025, -0.960601, 0.0682195, 0.418589, -0.90561, -0.213241, 0.446788, -0.868855
3224, 107.433, 0.988761, 1, 0.0384264, 0.144114, -0.988815, -0.239938, 0.175634, -0.954768, 0.0531435, 0.432975, -0.899838, -0.223481, 0.466994, -0.855554
3225, 107.467, 0.985973, 1, 0.032176, 0.151464, -0.987939, -0.208714, 0.194722, -0.958396, 0.0490328, 0.441386, -0.895977, -0.189709, 0.485615, -0.85334
3226, 107.5, 0.986336, 1, 0.0393565, 0.141415, -0.989168, -0.19931, 0.194665, -0.960407, 0.0616786, 0.428405, -0.901479, -0.174624, 0.482474, -0.858327
3227, 107.533, 0.986621, 1, 0.0280243, 0.159103, -0.986864, -0.201016, 0.191006, -0.960786, 0.0603624, 0.436808, -0.897527, -0.167667, 0.471001, -0.866052
3228, 107.567, 0.98718, 1, 0.0075982, 0.153007, -0.988196, -0.214189, 0.198245, -0.956463, 0.0398422, 0.435382, -0.899364, -0.180506, 0.480212, -0.858379
3229, 107.6, 0.986209, 1, -0.00216306, 0.147511, -0.989058, -0.2288, 0.195666, -0.953606, 0.0289284, 0.433407, -0.900734, -0.196344, 0.479522, -0.855282
3230, 107.633, 0.985439, 1, 0.00688879, 0.153633, -0.988104, -0.191667, 0.22231, -0.955951, 0.040863, 0.438013, -0.89804, -0.155592, 0.503346, -0.849961
3231, 107.667, 0.985679, 1, 0.0199935, 0.162759, -0.986463, -0.213866, 0.208653, -0.954319, 0.0567746, 0.447364, -0.892548, -0.176155, 0.491885, -0.852654
3232, 107.7, 0.986927, 1, 0.0152539, 0.140757, -0.989927, -0.22386, 0.205525, -0.952705, 0.0541061, 0.43772, -0.897482, -0.18391, 0.497817, -0.847558
3233, 107.733, 0.986485, 1, 0.0210602, 0.145168, -0.989183, -0.208713, 0.188312, -0.959676, 0.0528424, 0.454294, -0.889283, -0.176354, 0.49387, -0.851464
3234, 107.767, 0.985774, 1, 0.0486838, 0.131828, -0.990076, -0.222143, 0.196006, -0.955109, 0.0766882, 0.450228, -0.889615, -0.193163, 0.508066, -0.839379
3235, 107.8, 0.985127, 1, 0.0945336, 0.139109, -0.985755, -0.268311, 0.168591, -0.948465, 0.126311, 0.448372, -0.884878, -0.236626, 0.475954, -0.847039
3236, 107.833, 0.985266, 1, 0.0788822, 0.129305, -0.988462, -0.28853, 0.170919, -0.942092, 0.109164, 0.429372, -0.896506, -0.258228, 0.46624, -0.846131
3237, 107.867, 0.98627, 1, 0.0860546, 0.142316, -0.986073, -0.277743, 0.168574, -0.945749, 0.11452, 0.438486, -0.891412, -0.249401, 0.462508, -0.850814
3238, 107.9, 0.986757, 1, 0.0644011, 0.140532, -0.987979, -0.29869, 0.16672, -0.939675, 0.0963682, 0.434731, -0.895389, -0.267185, 0.456775, -0.84851
3239, 107.933, 0.98581, 1, 0.127954, 0.166548, -0.977696, -0.292622, 0.180253, -0.939085, 0.162499, 0.453309, -0.876416, -0.258578, 0.468881, -0.844564
3240, 107.967, 0.985058, 1, 0.0805074, 0.149271, -0.985513, -0.296914, 0.188471, -0.93612, 0.117191, 0.441637, -0.889507, -0.26056, 0.47673, -0.839546
3241, 108, 0.985696, 1, 0.078739, 0.147507, -0.985922, -0.229427, 0.208468, -0.950739, 0.113802, 0.430434, -0.895419, -0.19346, 0.489401, -0.850329
3242, 108.033, 0.985553, 1, 0.130975, 0.161588, -0.978128, -0.252037, 0.217585, -0.942939, 0.168818, 0.437858, -0.883052, -0.213462, 0.495039, -0.842241
3243, 108.067, 0.984292, 1, 0.0772539, 0.153085, -0.985189, -0.218096, 0.22009, -0.950786, 0.112029, 0.434758, -0.893552, -0.182119, 0.499603, -0.846894
3244, 108.1, 0.985093, 1, 0.123141, 0.155103, -0.980194, -0.288592, 0.200091, -0.936311, 0.159503, 0.43514, -0.886122, -0.251836, 0.481149, -0.839687
